text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
whw),"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 3",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also",5.046413695769412,38,,59
mqbl,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 4",verb D,,,,,"to receive, to accept",idioms:,,,מקבל,qbl,verb pael,"to receive, to accept | idioms:",0.0814677972714025,38,,59
mynyh^,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 5",p02 C,,,,,from,,,,מיניה,mn,preposition with pronominal suffix (h)aphel,from,1.6362405480143658,38,,59
wytybynyh,"Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 6",verb C,c,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,ויתיביניה,w_,verb (h)aphel | conjunction,"to restore, return (trans.) | (w. or without an object) to answer | to vomit",5.046413695769412,38,,59
"""l)","Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 7",No data,,,,,,,,,לא,None,No data,,23.98480797695953,38,,59
"mc)nw""..","Masekhet: 5330015, Page: 38, Side: a, Line: 59, Word: 8",No data,,,,,,,,,מצאנו,None,No data,,23.98480797695953,38,,59
h),"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 0",I01 C,,,,,here! look!,,,,הא,h),I01 (h)aphel,here! look!,0.13539718419754218,38,,03
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,03
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,,0.29948021250473317,38,,03
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 3",No data,,,,,,,,,בן,None,No data,,23.98480797695953,38,,03
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 4",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,,0.11359594267420912,38,,03
mq$y,"Masekhet: 5330015, Page: 38, Side: b, Line: 03, Word: 5",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,מקשי,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy,0.11130107514543723,38,,03
lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 0",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,38,,04
mN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,38,,04
hN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 2",X,,,,,"where, wherever",,,,הן,hn hn a01 C,X,"where, wherever",0.05737168821929754,38,,04
myyty,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 3",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,מייתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting,0.7561588507303416,38,,04
lh,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 4",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,38,,04
r',"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,04
$m(wN,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 6",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,,0.29948021250473317,38,,04
"""bN""","Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 7",No data,,,,,,,,,בן,None,No data,,23.98480797695953,38,,04
lqy$,"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 8",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,,0.11359594267420912,38,,04
khd),"Masekhet: 5330015, Page: 38, Side: b, Line: 04, Word: 9",P01,p02,,,,this (f.),like,,,כהדא,k_,preposition independent | preposition with pronominal suffix,this (f.) | like,0.41881332400087207,38,,04
