text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
qywM,"Masekhet: 5330038, Page: 45, Side: d, Line: 44, Word: 2",noun sg. abs. or construct,,,,,oath; confirmation,,,,קיום,qywm,noun sg. abs. or construct,oath; confirmation,0.010326903879473558,45,,44
kt<y>,"Masekhet: 5330038, Page: 45, Side: d, Line: 52, Word: 0",c,,,,,when,,,,כתי,kd,conjunction,when,0.26964693463069844,45,,52
p$yT),"Masekhet: 5330038, Page: 45, Side: d, Line: 52, Word: 1",A01,,,,,simple,,,,פשיטא,p$yT,adjective singular absolute or construct,simple,0.04130761551789423,45,,52
lK,"Masekhet: 5330038, Page: 45, Side: d, Line: 52, Word: 2",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,52
r',"Masekhet: 5330038, Page: 45, Side: d, Line: 56, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,45,,56
)x),"Masekhet: 5330038, Page: 45, Side: d, Line: 56, Word: 1",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,,0.14113435301947194,45,,56
mxlP,"Masekhet: 5330038, Page: 45, Side: d, Line: 56, Word: 2",verb D,,,,,to exchange,to alternate something :,,,מחלף,xlp,verb pael,to exchange | to alternate something :,0.08605753232894632,45,,56
$mw(t),"Masekhet: 5330038, Page: 45, Side: d, Line: 56, Word: 3",noun sg. emphatic,,,,,reported news; hearing,,,,שמועתא,$mw(h,noun sg. emphatic,reported news; hearing,0.051634519397367795,45,,56
dl),"Masekhet: 5330038, Page: 45, Side: d, Line: 56, Word: 4",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not",1.3195488290438433,45,,56
{)}ty/th)#09#/,"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,תהא/,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,45,,57
myltyh,"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 1",N,,,,,"word, speech; thing",,,,מילתיה,mylh mylh noun sg. emphatic,noun,"word, speech; thing",0.14228178678385792,45,,57
dr',"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 2",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,45,,57
ywxnN,"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,45,,57
plyg),"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 4",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided",0.3075122488554348,45,,57
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 57, Word: 5",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,57
