text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
""")ymty","Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 5",No data,,,,,,,,,אימתי,None,No data,,23.98480797695953,49,,18
(lh,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 6",No data,,,,,,,,,עלה,None,No data,,23.98480797695953,49,,18
(lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 7",No data,,,,,,,,,עליה,None,No data,,23.98480797695953,49,,18
"hzkr""","Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 8",No data,,,,,,,,,הזכר,None,No data,,23.98480797695953,49,,18
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,18
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 10",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,18
bywM,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 11",p02,noun sg. abs. or construct,,,,"in, with",day,,,ביום,ywm,preposition with pronominal suffix | noun sg. abs. or construct,"in, with | day",0.23522392169911993,49,,18
plN,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 12",R,,,,,so and so,,,,פלן,pln pln noun sg. abs. or construct,R,so and so,0.01262177140824546,49,,18
wx$b,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 13",c,verb D,,,,to calculate,"to ponder, think deeply about",,,וחשב,x$b,conjunction | verb pael,"to calculate | to ponder, think deeply about",0.030980711638420675,49,,18
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 19, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,19
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 19, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,19
b(yy),"Masekhet: 5330039, Page: 49, Side: b, Line: 19, Word: 2",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעייא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,49,,19
hy),"Masekhet: 5330039, Page: 49, Side: b, Line: 19, Word: 3",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she,0.36717880460350427,49,,19
(d kdwN,"Masekhet: 5330039, Page: 49, Side: b, Line: 19, Word: 4",X,,,,,now; enough,,,,עד כדון,(d@kdwn (d@kdwn a01,X,now; enough,0.036717880460350426,49,,19
myltyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 20, Word: 0",N,,,,,"word, speech; thing",,,,מילתיה,mylh mylh noun sg. emphatic,noun,"word, speech; thing",0.14228178678385792,49,,20
dr',"Masekhet: 5330039, Page: 49, Side: b, Line: 20, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,49,,20
