text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
)mrh,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,61,,22
""")('p","Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 7",No data,,,,,,,,,אע'פ,None,No data,,23.98480797695953,61,,22
$)yN,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 8",No data,,,,,,,,,שאין,None,No data,,23.98480797695953,61,,22
bhN,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 9",No data,,,,,,,,,בהן,None,No data,,23.98480797695953,61,,22
"kzyt""","Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 10",No data,,,,,,,,,כזית,None,No data,,23.98480797695953,61,,22
)yt,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 11",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,61,,22
hwh,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 12",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,61,,22
bhwN,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 13",p02 C,,,,,"in, with",,,,בהון,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,61,,22
$y(wrh,"Masekhet: 5330019, Page: 61, Side: b, Line: 22, Word: 14",noun sg. emphatic,,,,,size,,,,שיעורה,$y(wr,noun sg. emphatic,size,0.009179470115087606,61,,22
hd),"Masekhet: 5330019, Page: 61, Side: b, Line: 23, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,61,,23
)mrh,"Masekhet: 5330019, Page: 61, Side: b, Line: 23, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,61,,23
""")ynw","Masekhet: 5330019, Page: 61, Side: b, Line: 23, Word: 2",No data,,,,,,,,,אינו,None,No data,,23.98480797695953,61,,23
