text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
mxlp),"Masekhet: 5330026, Page: 24, Side: d, Line: 58, Word: 0",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפא,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by,0.08605753232894632,24,,58
$yTt),"Masekhet: 5330026, Page: 24, Side: d, Line: 58, Word: 1",noun sg. emphatic,,,,,branch; row; method,,,,שיטתא,$yTh#2,noun sg. emphatic,branch; row; method,0.051634519397367795,24,,58
d$mw)l,"Masekhet: 5330026, Page: 24, Side: d, Line: 58, Word: 2",PN Personal name,p,,,,,,,,דשמואל,d_ d_ p,proper name Personal name | preposition,,0.49454395245034477,24,,58
ny$m(ynh,"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,נישמעינה,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,25,,18
mN,"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,25,,18
hd),"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 2",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,25,,18
""")M","Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 3",No data,,,,,,,,,אם,None,No data,,23.98480797695953,25,,18
y$,"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 4",No data,,,,,,,,,יש,None,No data,,23.98480797695953,25,,18
(dyM,"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 5",No data,,,,,,,,,עדים,None,No data,,23.98480797695953,25,,18
$yc)t,"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 6",No data,,,,,,,,,שיצאת,None,No data,,23.98480797695953,25,,18
"bhynwm)""","Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 7",No data,,,,,,,,,בהינומא,None,No data,,23.98480797695953,25,,18
wl),"Masekhet: 5330026, Page: 25, Side: a, Line: 18, Word: 8",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,25,,18
)dkr,"Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 0",verb C,,,,,to recall,to remind,,,אדכר,dkr,verb (h)aphel,to recall | to remind,0.022948675287719017,25,,19
"""rby(y""","Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 1",No data,,,,,,,,,רביעי,None,No data,,23.98480797695953,25,,19
hd),"Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 2",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,25,,19
)mrh,"Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,25,,19
dlyt,"Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 4",c,verb G,,,,,,,,דלית,lyt,conjunction | verb peal,,0.5083131576229762,25,,19
"""rby(y""","Masekhet: 5330026, Page: 25, Side: a, Line: 19, Word: 5",No data,,,,,,,,,רביעי,None,No data,,23.98480797695953,25,,19
