text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
lyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 4",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,02,,24
spq,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 5",noun sg. abs. or construct,,,,,doubt,,,,ספק,spq,noun sg. abs. or construct,doubt,0.01491663893701736,02,,24
byN,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 6",p,,,,,"between, among",,,,בין,bn bn p01 C,preposition,"between, among",0.06196142327684135,02,,24
kwkb,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 7",noun sg. abs. or construct,,,,,star,,,,כוכב,kwkb,noun sg. abs. or construct,star,0.009179470115087606,02,,24
lkwkb,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 8",noun sg. abs. or construct,p03,,,,star,,,,לכוכב,l_,noun sg. abs. or construct | preposition proclitic,star,5.087721311287306,02,,24
wtny,"Masekhet: 5330001, Page: 02, Side: b, Line: 28, Word: 0",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותני,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",5.046413695769412,02,,28
$mw)l,"Masekhet: 5330001, Page: 02, Side: b, Line: 28, Word: 1",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,02,,28
kN,"Masekhet: 5330001, Page: 02, Side: b, Line: 28, Word: 2",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,28
hd),"Masekhet: 5330001, Page: 02, Side: b, Line: 31, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,02,,31
dtym',"Masekhet: 5330001, Page: 02, Side: b, Line: 31, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דתימ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,02,,31
