text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
kmnyx,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 12",No data,,,,,,,,,כמניח,None,No data,,23.98480797695953,02,,02
"lpTwr""","Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 13",No data,,,,,,,,,לפטור,None,No data,,23.98480797695953,02,,02
rb),"Masekhet: 5330012, Page: 02, Side: c, Line: 04, Word: 0",PN Personal name,,,,,,,,,רבא,rb),proper name Personal name,,0.0011474337643859508,02,,04
br bryh,"Masekhet: 5330012, Page: 02, Side: c, Line: 04, Word: 1",noun sg. emphatic,,,,,grandson,,,,בר בריה,br@br,noun sg. emphatic,grandson,0.013769205172631409,02,,04
drb,"Masekhet: 5330012, Page: 02, Side: c, Line: 04, Word: 2",p,noun sg. abs. or construct,,,,chief; teacher,,,,דרב,rb,preposition | noun sg. abs. or construct,chief; teacher,1.192183681197003,02,,04
ppy,"Masekhet: 5330012, Page: 02, Side: c, Line: 04, Word: 3",PN Personal name,,,,,,,,,פפי,ppy,proper name Personal name,,0.005737168821929754,02,,04
mh,"Masekhet: 5330012, Page: 02, Side: c, Line: 12, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?,0.6574795469931498,02,,12
bynh,"Masekhet: 5330012, Page: 02, Side: c, Line: 12, Word: 1",p,,,,,"between, among",,,,בינה,bn bn p02 C,preposition,"between, among",0.021801241523333067,02,,12
lbyN,"Masekhet: 5330012, Page: 02, Side: c, Line: 12, Word: 2",p,p03,,,,"between, among",,,,לבין,l_,preposition | preposition proclitic,"between, among",5.087721311287306,02,,12
qdmyyt),"Masekhet: 5330012, Page: 02, Side: c, Line: 12, Word: 3",A02 C,,,,,first,,,,קדמייתא,qdmy,adjective singular determined (h)aphel,first,0.10441647255912154,02,,12
hyK,"Masekhet: 5330012, Page: 02, Side: c, Line: 14, Word: 0",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how,0.09408956867964796,02,,14
(byd),"Masekhet: 5330012, Page: 02, Side: c, Line: 14, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבידא,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,14
bgyN,"Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 0",p01 C,,,,,because of,,,,בגין,bgyn,preposition independent (h)aphel,because of,0.17096763089350667,02,,16
mdmyyth,"Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 1",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,מדמייתה,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision",0.07458319468508681,02,,16
"""lxlbyN""","Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 2",No data,,,,,,,,,לחלבין,None,No data,,23.98480797695953,02,,16
{w}hw),"Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 3",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,02,,16
(bd,"Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 4",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,16
kN,"Masekhet: 5330012, Page: 02, Side: c, Line: 16, Word: 5",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,02,,16
"""$kN""","Masekhet: 5330012, Page: 02, Side: c, Line: 21, Word: 0",No data,,,,,,,,,שכן,None,No data,,23.98480797695953,02,,21
ktpyy),"Masekhet: 5330012, Page: 02, Side: c, Line: 21, Word: 1",noun pl. emphatic,,,,,porter,,,,כתפייא,ktp#2,noun pl. emphatic,porter,0.0022948675287719016,02,,21
)wmny),"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 0",noun pl. emphatic,,,,,"artisan, skilled worker",,,,אומניא,)wmn,noun pl. emphatic,"artisan, skilled worker",0.005737168821929754,02,,22
(bdyN,"Masekhet: 5330012, Page: 02, Side: c, Line: 22, Word: 1",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבדין,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,22
